sector,resource_type,resource,x,y,z,resource_full
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4319.10,412.47,-1902.86,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4318.27,411.61,-1900.86,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4319.27,412.49,-1901.63,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4318.90,411.99,-1902.48,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4317.96,409.98,-1903.82,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4316.95,409.98,-1904.19,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4318.75,409.17,-1903.53,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4318.74,410.25,-1904.03,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4318.86,412.13,-1901.20,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4319.33,414.76,-1901.25,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4319.27,413.40,-1901.28,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4312.81,412.77,-1892.43,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4313.29,412.36,-1892.01,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4314.20,410.55,-1892.91,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4313.01,410.89,-1892.09,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4312.25,411.12,-1893.81,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4315.54,412.27,-1888.38,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4315.51,412.39,-1887.80,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4315.87,412.03,-1887.24,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4316.09,409.96,-1887.41,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4315.90,410.58,-1886.82,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_05_levelindex11,-4316.07,411.80,-1887.74,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex11.pami
01_tom_dungeon_mine_0002,gold,cd_spot_mine_goldstone_place_03_levelindex11,-4320.21,411.06,-1886.54,object/10_spot/mine/cd_spot_mine_goldstone_place_03_levelindex11.pami
01_tom_dungeon_mine_0003,gold,cd_spot_mine_goldstone_place_05_index01_levelindex71,-4951.60,486.81,-2288.96,object/10_spot/mine/cd_spot_mine_goldstone_place_05_index01_levelindex71.pami
01_tom_dungeon_mine_0003,gold,cd_spot_mine_goldstone_place_05_index01_levelindex71,-4949.40,488.10,-2292.25,object/10_spot/mine/cd_spot_mine_goldstone_place_05_index01_levelindex71.pami
01_tom_dungeon_mine_0004,gold,cd_spot_mine_goldstone_place_05_index01_levelindex67,-4872.24,552.64,-1729.00,object/10_spot/mine/cd_spot_mine_goldstone_place_05_index01_levelindex67.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11073.31,836.99,-607.38,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11072.75,836.73,-605.61,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11071.21,835.99,-614.90,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11070.83,835.99,-613.37,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11073.40,837.30,-607.68,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11073.68,838.36,-607.90,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11089.65,840.49,-641.81,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11090.46,840.00,-641.40,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11072.96,839.59,-607.69,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11073.36,840.35,-608.72,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.95,837.73,-605.53,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11067.65,837.19,-604.69,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11068.13,839.04,-604.09,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11062.02,838.54,-606.09,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11065.12,837.04,-606.23,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11067.03,836.66,-605.07,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.33,836.25,-605.56,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.54,837.48,-603.79,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.34,838.96,-603.91,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.51,836.42,-605.22,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11064.80,839.08,-604.98,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11065.37,838.92,-605.39,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11070.38,837.02,-604.64,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.69,836.93,-604.90,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11065.03,839.16,-604.85,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11064.75,839.10,-605.46,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11063.45,838.53,-605.18,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11061.00,836.59,-608.37,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11071.50,837.81,-604.68,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11063.57,835.69,-606.47,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11061.01,837.58,-606.92,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11060.45,836.45,-608.16,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11064.11,835.90,-609.90,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11063.14,836.13,-607.12,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11061.00,836.87,-611.81,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11063.09,836.06,-608.58,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11063.48,835.87,-608.23,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11061.07,836.76,-607.99,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11067.61,838.79,-602.54,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11071.21,837.79,-604.48,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11068.86,838.92,-603.40,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.96,838.84,-603.83,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.96,838.22,-603.33,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.50,837.81,-602.95,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11068.70,836.78,-604.07,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.30,838.39,-603.91,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11064.23,845.94,-606.81,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11064.17,844.95,-606.39,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11064.25,844.00,-606.04,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.13,846.18,-605.63,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11072.12,838.83,-605.48,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11071.08,838.25,-604.03,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11071.76,838.65,-604.91,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.23,840.35,-623.79,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11068.94,838.24,-623.43,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11070.32,843.13,-612.77,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.87,843.00,-613.53,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11070.59,844.57,-611.44,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.26,843.36,-614.67,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.92,836.05,-608.74,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11068.00,836.22,-608.68,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11068.46,844.04,-613.20,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11075.19,838.84,-609.80,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11062.05,836.49,-611.34,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11063.02,840.08,-606.63,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11065.01,843.11,-605.98,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.74,839.77,-604.83,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11071.19,836.26,-605.98,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.08,844.58,-612.36,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.22,840.66,-605.25,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11061.32,836.37,-609.34,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11064.62,840.01,-605.98,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11068.53,839.99,-604.50,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.22,839.29,-623.13,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11059.95,837.56,-611.34,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.86,840.50,-624.78,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11071.76,843.41,-609.87,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11065.91,838.87,-605.30,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11072.57,836.24,-607.94,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11074.89,836.55,-609.60,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11073.54,836.34,-609.39,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11063.38,837.03,-607.17,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11063.62,836.18,-608.42,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11070.69,836.05,-609.65,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11070.99,836.29,-610.54,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11068.28,836.00,-616.78,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.86,836.00,-616.77,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11069.31,836.08,-616.65,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11064.90,835.73,-608.94,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11066.25,835.73,-609.75,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11065.85,835.81,-609.36,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11097.89,841.40,-641.24,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11098.04,842.88,-641.78,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11097.85,842.36,-641.66,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11093.27,841.45,-643.84,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
02_kwe_abyss_cave_03,gold,cd_spot_mine_goldstone_place_05_levelindex03,-11093.96,841.60,-643.78,object/10_spot/mine/cd_spot_mine_goldstone_place_05_levelindex03.pami
