sector,resource_type,resource,x,y,z,resource_full
dem_windmill_indoor_2_4,herb,cd_ex_dpf_herbsack_02,516.90,-3355.35,-7586.76,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
dem_windmill_indoor_2_4,herb,cd_ex_dpf_herbsack_02,-3355.35,-7586.76,518.28,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
dem_windmill_indoor_2_4,herb,cd_ex_dpf_herbsack_02,-7586.76,518.28,-3352.31,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
dem_windmill_indoor_2_4,herb,cd_ex_dpf_herbsack_01,-7588.60,517.03,-3353.10,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_01.pami
musketcastle_0001_phase00_01_sub_2_8,herb,cd_ex_dpf_herbpot_01,-6876.05,542.28,-2182.20,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01.pami
musketcastle_0001_phase00_01_sub_2_8,herb,cd_ex_dpf_herbpot_01,-6859.45,541.46,-2180.61,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01.pami
musketcastle_0001_phase00_02_sub_2_14,herb,cd_ex_dpf_herbsack_02,-6801.41,530.71,-1800.50,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
musketcastle_0001_phase00_03_sub_2_0,herb,cd_ex_dpf_herbsack_02,-7121.25,570.23,-1861.40,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
musketcastle_0001_phase00_03_sub_2_0,herb,cd_ex_dpf_herbsack_02,-7105.60,569.73,-1878.81,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
musketcastle_0001_phase00_04_sub_2_8,herb,cd_ex_dpf_herbsack_02,-6527.23,513.90,-1669.93,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
puzzle_bell_0001,herb,cd_ex_medicinalherb_sack_01,-9740.39,523.98,-5884.85,object/00_common/exterior/decopropfo/cd_ex_medicinalherb_sack_01.pami
puzzle_bell_0001,herb,cd_ex_medicinalherb_sack_01,523.98,-5884.85,-9471.13,object/00_common/exterior/decopropfo/cd_ex_medicinalherb_sack_01.pami
puzzle_bell_0001,herb,cd_ex_medicinalherb_sack_01,-5884.85,-9471.13,780.18,object/00_common/exterior/decopropfo/cd_ex_medicinalherb_sack_01.pami
puzzle_bell_0001,herb,cd_ex_medicinalherb_sack_01,-9471.13,780.18,-5615.59,object/00_common/exterior/decopropfo/cd_ex_medicinalherb_sack_01.pami
sector_-15_13_sub_2_14,herb,cd_ex_dpf_herbsack_02,-3605.80,652.66,3572.07,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-16_-21_sub_2_6,herb,cd_ex_dpf_herbpot_01,-3894.30,526.82,-5303.13,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01.pami
sector_-16_-23_sub_3_11,herb,cd_ex_dpf_herbsack_02,-4086.90,501.83,-5776.93,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-16_13_sub_3_25,herb,cd_ex_dpf_herbsack_01,-3890.00,649.49,3399.74,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_01.pami
sector_-17_-16_indoor_3_1,herb,cd_in_food_herb_01,-4254.38,358.15,-3944.63,object/00_common/interior/decofood/cd_in_food_herb_01.pami
sector_-17_-17_sub_1_0,herb,cd_ex_dpf_herbsack_02,-4304.24,379.73,-4308.94,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-17_-23_sub_2_4,herb,cd_ex_dpf_herbsack_02,-4184.69,400.96,-5882.87,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-11_sub_2_12,herb,cd_ex_dpf_herbsack_02,-4448.29,458.33,-2618.40,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-16_indoor_2_0,herb,cd_in_food_dryherb_0001,-4478.57,381.46,-4003.82,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-16_indoor_2_15,herb,cd_in_food_herb_01,-4368.86,383.28,-3966.10,object/00_common/interior/decofood/cd_in_food_herb_01.pami
sector_-18_-16_indoor_2_5,herb,cd_ex_dpf_herbsack_01,-4462.13,381.71,-4001.20,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_01.pami
sector_-18_-16_indoor_2_9,herb,cd_ex_dpf_herbsack_01,-4419.62,379.34,-4021.73,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_01.pami
sector_-18_-16_sub_3_15,herb,cd_in_food_dryherb_0001,-4483.32,381.77,-3984.02,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-16_sub_3_48,herb,cd_ex_dpf_herbpot_01_index01,-4444.34,385.62,-3962.31,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01_index01.pami
sector_-18_-16_sub_3_48,herb,cd_ex_dpf_herbpot_01_index01,-4441.32,382.02,-3960.91,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01_index01.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4399.73,385.94,-4289.83,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4385.79,386.76,-4284.87,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4381.65,388.95,-4286.51,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4381.78,388.45,-4285.68,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4388.55,386.74,-4263.92,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4388.41,385.19,-4274.53,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4388.80,385.19,-4271.27,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4386.02,386.81,-4273.35,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4383.60,386.83,-4281.44,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4385.57,386.85,-4276.56,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-17_sub_3_25,herb,cd_ex_dpf_herbsack_02,-4409.24,383.83,-4270.95,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-18_-5_indoor_3_0,herb,cd_in_food_dryherb_0001,-4556.20,594.58,-1044.42,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-5_indoor_3_0,herb,cd_in_food_dryherb_0001,-4549.20,594.58,-1047.44,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-5_indoor_3_0,herb,cd_in_food_dryherb_0001,-4553.03,594.58,-1045.38,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-5_indoor_3_0,herb,cd_in_food_dryherb_0001,-4548.18,594.58,-1046.92,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-5_indoor_3_0,herb,cd_in_food_dryherb_0001,-4555.24,594.58,-1047.55,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-5_indoor_3_0,herb,cd_in_food_dryherb_0001,-4548.12,596.54,-1048.47,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-5_indoor_3_0,herb,cd_in_food_dryherb_0001,-4552.31,597.71,-1049.48,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-18_-5_indoor_3_0,herb,cd_in_food_dryherb_0001,-4557.14,595.64,-1044.74,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-19_-12_sub_3_7,herb,cd_ex_dpf_herbsack_02,-4782.13,412.31,-3034.04,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-19_-13_sub_2_7,herb,cd_ex_dpf_herbsack_02,-4651.24,415.52,-3230.31,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-19_-13_sub_3_50,herb,cd_ex_dpf_herbsack_01,-4701.99,415.73,-3160.09,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_01.pami
sector_-19_-17_sub_2_9,herb,cd_in_food_dryherb_0001,-4737.74,379.75,-4174.85,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-19_-17_sub_2_9,herb,cd_in_food_dryherb_0001,-4740.15,379.02,-4172.30,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-19_-17_sub_2_9,herb,cd_in_food_dryherb_0001,-4736.57,379.13,-4170.66,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-19_-17_sub_3_27,herb,cd_ex_dpf_herbsack_02,-4696.57,376.03,-4242.43,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-19_-17_sub_3_27,herb,cd_ex_dpf_herbsack_02,-4693.30,376.03,-4239.73,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-19_-17_sub_3_27,herb,cd_ex_dpf_herbsack_02,-4692.65,376.31,-4250.49,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-19_-17_sub_3_27,herb,cd_ex_dpf_herbsack_02,-4663.04,375.56,-4237.14,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-19_-17_sub_3_27,herb,cd_ex_dpf_herbsack_02,-4666.05,375.64,-4254.11,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-19_-17_sub_3_33,herb,cd_ex_dpf_herbpot_01,-4826.64,385.71,-4178.47,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01.pami
sector_-19_-17_sub_3_33,herb,cd_ex_dpf_herbpot_01,-4828.26,385.90,-4182.08,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01.pami
sector_-19_-17_sub_3_33,herb,cd_ex_dpf_herbpot_01,-4819.54,387.80,-4195.09,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01.pami
sector_-19_-17_sub_3_33,herb,cd_ex_dpf_herbpot_01,-4816.93,387.02,-4194.57,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01.pami
sector_-19_-17_sub_3_54,herb,cd_ex_dpf_herbpot_01,-4626.01,387.08,-4171.24,object/00_common/exterior/decopropf/cd_ex_dpf_herbpot_01.pami
sector_-19_-18_sub_1_3,herb,cd_ex_dpf_herbsack_01,-4708.47,384.81,-4384.65,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_01.pami
sector_-19_3_sub_1_3,herb,cd_ex_dpf_herbsack_02,-4716.82,656.28,956.21,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-12_sub_2_4,herb,cd_ex_dpf_herbsack_02,-4959.24,402.69,-3049.83,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-12_sub_3_23,herb,cd_ex_dpf_herbsack_02,-4866.23,403.06,-3021.89,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-17_indoor_3_0,herb,cd_ex_dpf_herbsack_01,-5101.53,385.18,-4301.33,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_01.pami
sector_-20_-17_indoor_3_2,herb,cd_in_food_dryherb_0001,-4882.70,390.97,-4246.78,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-20_-17_sub_2_4,herb,cd_ex_dpf_herbsack_02,-4930.15,383.00,-4345.37,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-17_sub_3_12,herb,cd_ex_dpf_herbsack_02,-5073.57,385.28,-4319.57,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-17_sub_3_15,herb,cd_in_food_dryherb_0001,-4993.17,383.67,-4278.15,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-20_-17_sub_3_38,herb,cd_ex_dpf_herbsack_02,-5043.46,380.71,-4188.99,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-17_sub_3_50,herb,cd_ex_dpf_herbsack_02,-4979.15,379.70,-4188.68,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-17_sub_3_50,herb,cd_ex_dpf_herbsack_02,-4977.91,379.74,-4187.52,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_indoor_1_4,herb,cd_in_food_dryherb_0001,-5085.50,396.57,-4550.64,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-20_-18_indoor_1_4,herb,cd_in_food_dryherb_0001,-5082.45,396.56,-4547.65,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-20_-18_indoor_1_5,herb,cd_in_food_dryherb_0001,-4909.86,384.01,-4365.92,object/00_common/interior/decofood/cd_in_food_dryherb_0001.pami
sector_-20_-18_indoor_3_3,herb,cd_ex_dpf_herbsack_02,-5088.37,390.55,-4387.56,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4940.83,386.50,-4429.12,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4940.63,387.04,-4427.16,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4917.64,388.79,-4423.24,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4948.77,385.90,-4419.05,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4946.74,385.72,-4419.03,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4939.67,385.94,-4415.39,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4928.33,383.36,-4391.56,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4935.33,384.19,-4403.45,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4929.93,384.17,-4395.17,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_51,herb,cd_ex_dpf_herbsack_02,-4930.96,384.27,-4396.86,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4924.86,383.26,-4391.97,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4937.64,383.66,-4371.66,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4931.91,383.21,-4369.92,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4906.81,382.78,-4375.08,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4928.48,384.04,-4381.74,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4934.51,383.48,-4374.09,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4908.32,382.86,-4376.32,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4912.90,383.14,-4369.49,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4930.30,383.15,-4371.04,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4906.81,383.48,-4375.08,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4927.86,383.34,-4385.65,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4928.06,383.34,-4383.68,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4925.30,383.73,-4374.11,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4917.75,383.58,-4376.17,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4942.54,383.33,-4363.41,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4942.54,384.03,-4363.41,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4949.03,382.75,-4353.04,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
sector_-20_-18_sub_3_57,herb,cd_ex_dpf_herbsack_02,-4944.02,382.89,-4353.64,object/00_common/exterior/decopropf/cd_ex_dpf_herbsack_02.pami
