sector,resource_type,resource,x,y,z,resource_full
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8011.46,556.16,-1514.70,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8015.12,554.15,-1520.36,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8014.90,554.14,-1521.60,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8015.17,554.09,-1522.78,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8015.63,554.02,-1522.44,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8015.93,553.58,-1526.37,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8016.52,553.65,-1528.32,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_gas_0001,-8015.61,553.67,-1529.55,object/00_common/gimmick/cd_gimmick_sulfur_gas_0001.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8013.56,554.41,-1522.62,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8011.83,555.08,-1523.39,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8012.35,554.98,-1524.12,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8009.99,555.18,-1526.99,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8010.89,554.91,-1529.04,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8011.15,554.99,-1528.38,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8012.90,554.17,-1530.47,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8015.69,553.67,-1524.63,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8015.96,553.59,-1519.92,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8011.77,555.75,-1520.35,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8013.65,555.37,-1517.05,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8009.19,556.23,-1516.75,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-7981.26,557.63,-1530.71,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-7975.72,559.82,-1528.42,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-7967.52,562.52,-1525.87,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-7977.79,559.14,-1525.91,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-7974.96,559.70,-1527.14,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-7968.54,560.67,-1529.77,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-7969.51,559.97,-1531.03,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_1,sulfur,cd_gimmick_sulfur_rock_0002_parts01,-8058.95,564.53,-1452.24,object/00_common/gimmick/cd_gimmick_sulfur_rock_0002_parts01.pami
sector_-32_-6_sub_1_3,sulfur,cd_gimmick_sulfur_rock_0004,-7989.61,611.93,-1399.05,object/00_common/gimmick/cd_gimmick_sulfur_rock_0004.pami
sector_-32_-6_sub_1_3,sulfur,cd_gimmick_sulfur_rock_0004,-8031.85,608.86,-1399.33,object/00_common/gimmick/cd_gimmick_sulfur_rock_0004.pami
sector_-50_-3_sub_1_2,sulfur,cd_gimmick_sulfur_rock_0003,-12726.87,917.91,-659.06,object/00_common/gimmick/cd_gimmick_sulfur_rock_0003.pami
sector_-50_-3_sub_1_2,sulfur,cd_gimmick_sulfur_gas_0001,-12714.01,886.09,-587.06,object/00_common/gimmick/cd_gimmick_sulfur_gas_0001.pami
