sector,resource_type,resource,x,y,z,resource_full
sector_-16_-19_sub_1_3,fish,cd_tool_fishing_basket_01,-3938.52,396.27,-4737.71,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-16_-19_sub_1_3,fish,cd_tool_fishing_basket_01,-3909.95,400.28,-4719.44,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_indoor_2_5,fish,cd_ex_dpfo_dryfish_0007,-4246.97,354.24,-3962.00,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0007.pami
sector_-17_-16_indoor_2_5,fish,cd_ex_dpfo_dryfish_0007,-4244.16,356.51,-3958.98,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0007.pami
sector_-17_-16_indoor_3_1,fish,cd_tool_fishdryboard_01,-4254.38,358.15,-3944.63,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-17_-16_sub_3_12,fish,cd_ex_dpfo_dryfish_0005,-4288.44,354.05,-4037.28,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0005.pami
sector_-17_-16_sub_3_15,fish,cd_ex_dpfo_dryfish_0007,-4246.25,353.44,-3981.01,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0007.pami
sector_-17_-16_sub_3_15,fish,cd_gimmick_tool_fishspear_02,-4269.05,354.02,-3990.87,object/00_common/gimmick/tool/cd_gimmick_tool_fishspear_02.pami
sector_-17_-16_sub_3_15,fish,cd_tool_fishing_basket_01,-4260.25,354.07,-3996.18,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_15,fish,cd_gimmick_tool_fishspear_02,-4251.14,351.31,-3982.84,object/00_common/gimmick/tool/cd_gimmick_tool_fishspear_02.pami
sector_-17_-16_sub_3_15,fish,cd_tool_fishing_basket_01,-4253.38,353.54,-3982.50,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_15,fish,cd_tool_fishing_basket_01,-4256.61,351.33,-3984.60,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_15,fish,cd_tool_fishing_basket_01,-4257.98,350.44,-3987.50,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_15,fish,cd_tool_fishing_basket_01,-4235.47,351.71,-3970.27,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_15,fish,cd_tool_fishing_basket_01,-4245.57,351.82,-3967.58,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_15,fish,cd_ex_dpf_dryfishhang_01_parts01,-4239.24,353.37,-3970.39,object/00_common/exterior/decopropf/cd_ex_dpf_dryfishhang_01_parts01.pami
sector_-17_-16_sub_3_15,fish,cd_gimmick_tool_fishspear_02,-4244.62,351.82,-3975.29,object/00_common/gimmick/tool/cd_gimmick_tool_fishspear_02.pami
sector_-17_-16_sub_3_15,fish,cd_tool_fishing_basket_01,-4243.07,354.49,-3958.53,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_37,fish,cd_tool_fishing_basket_01,-4242.25,353.49,-3951.90,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_37,fish,cd_tool_fishing_basket_01,-4238.33,353.11,-3953.64,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_37,fish,cd_tool_fishing_basket_01,-4244.46,353.11,-3951.02,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-17_-16_sub_3_39,fish,cd_box_open_05_fish_0001,-4257.93,351.22,-3908.55,object/00_common/box/cd_box_open_05_fish_0001.pami
sector_-17_-16_sub_3_39,fish,cd_box_open_05_fish_0001,-4254.55,351.22,-3909.86,object/00_common/box/cd_box_open_05_fish_0001.pami
sector_-17_-16_sub_3_39,fish,cd_ex_dpf_fishdeco_01,-4261.65,351.22,-3910.88,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-17_-16_sub_3_39,fish,cd_ex_dpf_fishdeco_01,-4259.02,351.22,-3911.78,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-17_-16_sub_3_7,fish,cd_ex_dpf_fishdeco_01,-4266.70,354.04,-4042.88,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-17_-16_sub_3_7,fish,cd_ex_dpf_fishdeco_01,-4249.28,352.46,-4043.14,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-17_13_sub_1_3,fish,cd_ex_dpfo_dryfish_0005,-4115.45,599.08,3448.45,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0005.pami
sector_-17_13_sub_1_3,fish,cd_tool_fishdryboard_01,-4160.31,618.66,3505.60,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-17_13_sub_1_3,fish,cd_tool_fishdryboard_01,-4174.69,589.42,3464.29,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4379.14,353.95,-3237.63,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4358.19,350.51,-3240.55,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4357.47,350.33,-3235.24,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4375.88,354.90,-3213.61,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4364.04,352.73,-3214.10,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4374.75,354.01,-3217.39,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4371.24,354.13,-3212.67,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4368.02,352.35,-3222.94,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4379.47,354.99,-3217.60,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4372.40,353.87,-3214.02,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4373.60,353.87,-3212.06,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_tool_fishdryboard_01,-4364.87,353.92,-3200.91,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-13_sub_2_7,fish,cd_tool_fishdryboard_01,-4365.98,352.35,-3221.03,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4356.13,352.43,-3200.18,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-13_sub_2_7,fish,cd_ex_dpfo_dryfish_0006,-4337.65,348.49,-3227.96,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-18_-17_sub_3_24,fish,cd_tool_fishdryboard_01,-4431.14,388.37,-4288.14,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-17_sub_3_26,fish,cd_tool_fishdryboard_01,-4460.89,380.31,-4216.55,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-17_sub_3_48,fish,cd_tool_fishdryboard_01,-4436.98,379.10,-4201.12,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-17_sub_3_48,fish,cd_tool_fishdryboard_01,-4448.29,378.02,-4200.99,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-17_sub_3_48,fish,cd_tool_fishdryboard_01,-4440.38,377.79,-4209.44,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-17_sub_3_48,fish,cd_tool_fishdryboard_01,-4449.82,379.60,-4208.85,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-17_sub_3_48,fish,cd_tool_fishdryboard_01,-4452.68,379.93,-4204.94,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-18_-17_sub_3_48,fish,cd_tool_fishdryboard_01,-4437.05,379.42,-4201.13,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-19_-10_sub_1_0,fish,cd_tool_fishingrod_stand_01,-4727.86,472.04,-2440.12,object/00_common/tool/cd_tool_fishingrod_stand_01.pami
sector_-19_-10_sub_1_0,fish,cd_tool_fishingrod_stand_01,-4744.35,471.68,-2442.76,object/00_common/tool/cd_tool_fishingrod_stand_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4834.78,409.10,-3040.04,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4822.13,411.17,-3036.28,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4796.14,412.15,-3040.56,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4800.77,412.04,-3049.44,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4798.94,412.05,-3050.08,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4823.57,410.60,-3041.50,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4804.14,412.72,-3047.58,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4798.94,413.24,-3036.79,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4801.84,413.22,-3031.75,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-12_sub_3_6,fish,cd_ex_dpf_fishdeco_01,-4799.57,419.59,-3033.47,object/00_common/exterior/decopropf/cd_ex_dpf_fishdeco_01.pami
sector_-19_-14_sub_3_10,fish,cd_ex_dpf_dryfishhang_03,-4854.54,351.20,-3483.25,object/00_common/exterior/decopropf/cd_ex_dpf_dryfishhang_03.pami
sector_-19_-14_sub_3_10,fish,cd_ex_dpf_dryfishhang_03,-4855.39,354.36,-3492.50,object/00_common/exterior/decopropf/cd_ex_dpf_dryfishhang_03.pami
sector_-19_-14_sub_3_10,fish,cd_ex_dpf_dryfishhang_03,-4855.06,353.53,-3492.37,object/00_common/exterior/decopropf/cd_ex_dpf_dryfishhang_03.pami
sector_-19_-14_sub_3_10,fish,cd_ex_dpf_dryfishhang_01_parts01,-4854.27,351.28,-3489.72,object/00_common/exterior/decopropf/cd_ex_dpf_dryfishhang_01_parts01.pami
sector_-19_-14_sub_3_10,fish,cd_ex_dpf_dryfishhang_01_parts01,-4854.61,351.29,-3490.64,object/00_common/exterior/decopropf/cd_ex_dpf_dryfishhang_01_parts01.pami
sector_-19_-14_sub_3_10,fish,cd_ex_dpf_dryfishhang_01_parts01,-4854.79,351.22,-3495.86,object/00_common/exterior/decopropf/cd_ex_dpf_dryfishhang_01_parts01.pami
sector_-19_-14_sub_3_11,fish,cd_ex_dpfo_dryfish_0006,-4845.28,351.41,-3481.03,object/00_common/exterior/decopropfo/cd_ex_dpfo_dryfish_0006.pami
sector_-19_-15_sub_1_1,fish,cd_tool_fishing_basket_01,-4614.85,351.64,-3824.76,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-19_-22_sub_1_2,fish,cd_tool_fishing_basket_03,-4753.51,369.08,-5425.31,object/00_common/tool/cd_tool_fishing_basket_03.pami
sector_-20_-13_sub_1_0,fish,cd_tool_fishing_basket_01,-5089.31,339.65,-3278.01,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-20_-13_sub_1_0,fish,cd_tool_fishing_basket_01,-5014.94,352.30,-3305.72,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-20_-13_sub_1_0,fish,cd_tool_fishing_basket_01,-5088.12,330.46,-3283.51,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-20_-14_sub_1_2,fish,cd_tool_fishingrod_stand_01,-5106.93,334.33,-3399.77,object/00_common/tool/cd_tool_fishingrod_stand_01.pami
sector_-20_-17_sub_2_14,fish,cd_tool_fishing_basket_03,-4969.96,379.27,-4135.78,object/00_common/tool/cd_tool_fishing_basket_03.pami
sector_-20_-18_sub_2_13,fish,cd_tool_fishdryboard_01,-4898.07,374.28,-4457.62,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-20_-18_sub_2_13,fish,cd_tool_fishdryboard_01,-4897.18,383.74,-4465.80,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-20_-18_sub_2_13,fish,cd_tool_fishdryboard_01,-4904.23,384.79,-4431.30,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-20_-18_sub_2_13,fish,cd_tool_fishing_basket_01,-4893.62,384.37,-4429.62,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-20_-18_sub_2_13,fish,cd_ex_dpf_dryfishhang_03,-4895.23,382.06,-4405.00,object/00_common/exterior/decopropf/cd_ex_dpf_dryfishhang_03.pami
sector_-20_-18_sub_3_49,fish,cd_ex_dpf_fishbasket_03,-4905.75,384.66,-4465.75,object/00_common/exterior/decopropfo/cd_ex_dpf_fishbasket_03.pami
sector_-20_-18_sub_3_49,fish,cd_shops_fishingrod_01a,-4921.27,386.46,-4446.51,object/00_common/shops/cd_shops_fishingrod_01a.pami
sector_-20_-18_sub_3_49,fish,cd_tool_fishingrod_stand_01_cloth,-4921.28,384.67,-4432.54,object/00_common/tool/cd_tool_fishingrod_stand_01_cloth.pami
sector_-20_-18_sub_3_49,fish,cd_tool_fishingrod_stand_01_cloth,-4927.51,384.57,-4432.62,object/00_common/tool/cd_tool_fishingrod_stand_01_cloth.pami
sector_-20_-18_sub_3_49,fish,cd_tool_fishdryboard_01,-4924.99,388.36,-4431.48,object/00_common/tool/cd_tool_fishdryboard_01.pami
sector_-20_-18_sub_3_51,fish,cd_gimmick_fishing_float_01,-4927.10,384.55,-4426.60,object/00_common/gimmick/cd_gimmick_fishing_float_01.pami
sector_-20_-18_sub_3_51,fish,cd_gimmick_fishing_float_01,-4911.48,384.56,-4425.57,object/00_common/gimmick/cd_gimmick_fishing_float_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5277.56,352.07,-5299.00,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5267.16,356.94,-5288.82,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5271.70,353.47,-5298.21,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5273.54,354.12,-5289.43,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5274.49,354.53,-5290.08,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5272.71,353.46,-5296.96,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5275.68,354.22,-5295.33,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5275.28,353.46,-5293.37,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5272.76,356.92,-5294.28,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5269.66,354.58,-5296.60,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5274.17,356.40,-5296.86,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5271.25,353.43,-5292.21,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5270.73,353.46,-5291.63,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5270.74,355.07,-5290.76,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_indoor_2_0,fish,cd_tool_fishing_basket_01,-5274.69,353.46,-5296.13,object/00_common/tool/cd_tool_fishing_basket_01.pami
sector_-21_-21_sub_3_15,fish,cd_tool_fishing_basket_01,-5262.72,353.31,-5304.34,object/00_common/tool/cd_tool_fishing_basket_01.pami
