sector,resource_type,resource,x,y,z,resource_full
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5928.38,518.05,-4999.28,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6015.50,537.88,-5096.43,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5947.64,523.82,-4995.84,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5873.22,523.48,-5018.44,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5880.12,523.68,-5018.00,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5885.93,523.90,-5015.66,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5893.87,523.80,-5009.75,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5898.58,523.20,-5002.17,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,2048.02,174.94,-8343.13,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6083.66,541.21,-5063.74,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6092.14,522.06,-4912.75,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5932.93,501.70,-4867.97,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6019.16,530.40,-5002.99,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6054.80,530.83,-4969.73,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6029.93,538.68,-5089.55,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5903.32,511.93,-4969.78,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5969.25,527.68,-5006.96,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5888.03,519.53,-4973.02,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5934.57,528.94,-5008.49,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5928.10,530.75,-4943.76,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6049.04,531.43,-4974.82,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5943.36,527.88,-5008.81,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6031.55,531.21,-4989.04,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6015.93,523.25,-4963.84,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,523.25,-4963.84,-6015.64,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4963.84,-6015.64,523.58,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6015.64,523.58,-4967.12,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,523.58,-4967.12,-6014.01,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4967.12,-6014.01,524.13,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6014.01,524.13,-4970.70,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.13,-4970.70,-6011.87,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4970.70,-6011.87,523.52,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6011.87,523.52,-4974.46,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,523.52,-4974.46,-6010.47,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4974.46,-6010.47,523.06,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6010.47,523.06,-4975.45,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,523.06,-4975.45,-6011.71,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4975.45,-6011.71,523.08,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6014.68,524.33,-4937.79,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.33,-4937.79,-6016.67,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4937.79,-6016.67,524.70,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6016.67,524.70,-4940.19,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.70,-4940.19,-6017.79,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4940.19,-6017.79,524.17,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6017.79,524.17,-4947.67,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.17,-4947.67,-6020.24,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4947.67,-6020.24,524.73,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6020.24,524.73,-4952.49,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.73,-4952.49,-6016.13,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4952.49,-6016.13,523.09,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6016.13,523.09,-4954.09,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,523.09,-4954.09,-6014.89,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4954.09,-6014.89,523.41,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6020.48,524.53,-4955.19,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.53,-4955.19,-6019.62,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4955.19,-6019.62,524.10,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6019.62,524.10,-4956.60,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.10,-4956.60,-6018.08,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4956.60,-6018.08,523.47,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6018.08,523.47,-4956.94,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,523.47,-4956.94,-6016.87,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4956.94,-6016.87,523.10,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6016.87,523.10,-4958.29,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,523.10,-4958.29,-6015.36,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4958.29,-6015.36,523.07,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-6015.36,523.07,-4957.23,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,523.07,-4957.23,-6016.34,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4957.23,-6016.34,523.14,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5959.98,526.26,-4922.67,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5914.61,524.35,-4957.19,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.35,-4957.19,-5911.24,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4957.19,-5911.24,524.11,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5911.24,524.11,-4958.27,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.11,-4958.27,-5910.06,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4958.27,-5910.06,524.49,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5910.06,524.49,-4955.90,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,524.49,-4955.90,-5914.19,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4955.90,-5914.19,524.52,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5914.19,524.52,-4956.22,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5917.05,530.27,-4944.88,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,530.27,-4944.88,-5917.97,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4944.88,-5917.97,529.01,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5917.97,529.01,-4947.21,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,529.01,-4947.21,-5918.74,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4947.21,-5918.74,527.90,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5918.74,527.90,-4948.43,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,527.90,-4948.43,-5919.75,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4948.43,-5919.75,527.54,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5919.75,527.54,-4948.91,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,527.54,-4948.91,-5919.52,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4948.91,-5919.52,527.03,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5919.52,527.03,-4950.13,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,527.03,-4950.13,-5917.14,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4950.13,-5917.14,527.54,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5892.86,515.03,-4916.92,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,515.03,-4916.92,-5893.48,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4916.92,-5893.48,513.84,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5893.48,513.84,-4915.69,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,513.84,-4915.69,-5895.62,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4915.69,-5895.62,515.36,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5895.62,515.36,-4915.28,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,515.36,-4915.28,-5894.95,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-4915.28,-5894.95,516.65,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-24_-20_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-5894.95,516.65,-4917.63,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7360.24,402.30,-4099.25,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7358.37,401.87,-4096.40,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7356.50,402.15,-4099.49,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7354.62,402.20,-4101.43,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7353.55,402.25,-4105.75,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7361.30,402.31,-4102.29,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7180.23,413.47,-4249.64,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7180.56,413.47,-4247.29,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7305.27,399.74,-4274.60,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7307.49,400.20,-4268.96,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7300.86,400.14,-4270.27,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7297.06,400.24,-4267.95,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7295.44,400.20,-4269.42,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7295.35,400.14,-4270.36,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7294.81,400.10,-4272.92,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7294.80,400.13,-4274.29,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7250.61,400.85,-4257.03,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7247.71,401.35,-4255.04,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7245.48,401.79,-4253.76,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7245.52,401.92,-4253.22,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7247.48,401.51,-4254.24,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7249.72,401.11,-4255.55,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7250.52,401.02,-4255.59,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7251.91,400.75,-4256.68,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7253.97,400.50,-4256.72,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7254.57,400.54,-4256.04,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7255.00,401.19,-4254.03,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7255.47,401.34,-4253.49,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7254.75,402.37,-4251.75,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7255.33,402.41,-4251.32,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7255.38,402.57,-4250.05,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7254.98,402.59,-4249.48,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7254.25,402.62,-4247.82,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7253.31,402.67,-4247.05,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7251.83,402.73,-4246.83,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
sector_-29_-17_extra_1_0,wood,cd_gimmick_kudzu_woodthorn_0001,-7323.18,400.35,-4268.82,object/00_common/gimmick/cd_gimmick_kudzu_woodthorn_0001.pami
