sector,resource_type,resource,x,y,z,resource_full
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7712.27,356.39,3471.35,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7756.57,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7801.70,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7803.11,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7707.99,356.39,3471.35,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7687.06,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7817.95,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7716.67,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7669.68,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7695.55,356.39,3471.35,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7720.55,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7677.80,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7730.18,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7674.48,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7725.62,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7855.96,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7778.69,356.39,3443.53,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7761.52,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7672.25,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7830.99,359.41,3443.53,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7751.56,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7684.87,356.39,3443.53,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7844.31,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7690.80,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7674.22,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7679.29,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7791.69,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7719.83,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7666.33,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7714.86,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7691.28,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7686.62,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7667.52,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7675.27,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7835.80,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7666.21,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7665.09,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7813.39,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7679.02,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7837.66,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7702.67,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7739.42,356.39,3471.35,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7710.85,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7677.08,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7701.50,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7721.28,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7669.11,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7824.25,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7683.20,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7716.26,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7698.07,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7676.64,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7665.77,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7731.50,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7670.07,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7842.59,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7669.29,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7856.68,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7664.68,356.39,3443.53,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7679.42,356.39,3471.35,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7664.40,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7800.31,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7681.67,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7807.44,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7736.74,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7699.21,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7726.65,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7797.58,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7682.98,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7699.38,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7673.24,356.39,3494.13,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7753.50,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
00_common-tool,mercury,cd_gimmick_ice_mercury_0001,7666.83,356.39,3509.62,object/00_common/tool/cd_gimmick_ice_mercury_0001.pami
