sector,resource_type,resource,x,y,z,resource_full
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12007.07,717.88,-1785.06,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12005.41,717.54,-1786.26,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11981.21,715.43,-1802.21,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11980.38,715.47,-1803.71,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11972.50,719.58,-1763.54,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11971.89,719.60,-1761.76,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11987.75,716.05,-1798.02,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11982.45,716.98,-1785.78,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11996.99,717.80,-1782.69,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11996.14,719.03,-1775.20,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12000.38,718.15,-1781.19,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12001.50,718.54,-1779.71,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12001.51,718.40,-1780.66,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11998.69,718.46,-1778.65,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11999.14,718.86,-1777.47,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11997.34,718.53,-1777.45,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11995.36,718.71,-1776.18,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11997.44,718.31,-1778.71,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11985.80,713.95,-1818.80,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11980.18,713.07,-1826.17,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11977.02,712.20,-1841.94,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12022.68,714.52,-1817.52,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11997.26,717.32,-1787.75,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12022.08,718.41,-1790.36,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11987.41,715.56,-1806.08,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11972.45,711.87,-1837.99,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11990.32,717.73,-1780.86,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11992.56,714.71,-1812.18,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12010.43,719.26,-1782.81,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11988.93,720.32,-1769.43,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11993.85,720.16,-1772.24,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12018.66,718.94,-1788.38,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12015.37,719.04,-1786.15,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11990.57,720.27,-1770.37,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12025.24,718.04,-1792.84,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11979.26,720.01,-1763.55,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12015.37,718.34,-1786.15,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11995.49,719.41,-1773.18,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12020.31,718.19,-1789.50,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11971.29,720.27,-1758.52,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11974.53,720.25,-1760.44,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11977.68,720.09,-1762.52,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11984.38,713.27,-1824.98,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12019.35,714.68,-1813.41,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12015.70,715.51,-1808.99,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11971.04,717.24,-1781.20,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12012.41,714.30,-1821.44,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12013.31,714.18,-1821.92,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12011.37,713.94,-1823.76,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12012.22,713.99,-1823.22,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12006.48,713.82,-1824.83,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12006.88,714.06,-1822.97,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12007.32,713.88,-1824.23,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11990.86,715.45,-1804.52,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11989.89,715.38,-1804.87,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11988.72,718.99,-1771.84,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11975.22,719.54,-1763.15,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11960.79,714.21,-1810.28,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11962.64,715.40,-1798.52,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-11969.62,720.20,-1757.64,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_01_sub_3_12,collect,cd_gimmick_ct_vegetable_shiitake_01,-12004.91,714.05,-1821.46,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11873.71,695.75,-2007.52,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,695.75,-2007.52,-11732.28,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11732.28,706.28,-1876.38,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11755.93,700.78,-1881.35,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11750.91,700.37,-1903.93,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11739.74,699.80,-1913.65,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11744.58,700.26,-1912.79,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11746.04,699.35,-1931.64,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11801.41,700.10,-1943.05,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_2_0,collect,cd_gimmick_ct_vegetable_shiitake_01,-11750.39,699.19,-1939.59,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11588.72,676.68,-1745.68,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,676.68,-1745.68,-11521.71,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11521.71,685.67,-1693.74,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11559.70,681.75,-1743.37,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11570.19,681.74,-1740.97,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11575.87,681.96,-1742.57,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11526.56,680.61,-1712.85,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11529.23,680.15,-1706.43,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11536.52,680.49,-1728.24,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_02_sub_3_48,collect,cd_gimmick_ct_vegetable_shiitake_01,-11533.32,681.39,-1705.19,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_03_sub_3_50,collect,cd_gimmick_ct_vegetable_shiitake_01,-11715.90,727.20,-2092.17,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_04_sub_2_15,collect,cd_gimmick_ct_vegetable_shiitake_01,-11308.70,695.30,-2431.67,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_04_sub_2_15,collect,cd_gimmick_ct_vegetable_shiitake_01,695.30,-2431.67,-11245.03,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
calphade_before_area_04_sub_2_15,collect,cd_gimmick_ct_vegetable_shiitake_01,-11245.03,712.56,-2429.44,object/00_common/gimmick/collect/cd_gimmick_ct_vegetable_shiitake_01.pami
jijeongtemplemountain_0001_phase00_00,collect,cd_gimmick_ct_fruit_grape_01,-7434.88,475.90,-4782.67,object/00_common/gimmick/collect/cd_gimmick_ct_fruit_grape_01.pami
jijeongtemplemountain_0001_phase00_02,collect,cd_gimmick_ct_fruit_grape_01,-7543.72,491.10,-4698.91,object/00_common/gimmick/collect/cd_gimmick_ct_fruit_grape_01.pami
jijeongtemplemountain_0001_phase00_02,collect,cd_gimmick_ct_fruit_grape_01,-7562.45,456.98,-4664.26,object/00_common/gimmick/collect/cd_gimmick_ct_fruit_grape_01.pami
jijeongtemplemountain_0001_phase00_02,collect,cd_gimmick_ct_fruit_grape_01,-7541.64,451.76,-4694.94,object/00_common/gimmick/collect/cd_gimmick_ct_fruit_grape_01.pami
mission_jijeongtemple_hiddencave_normal_requestshai_gimmick,collect,cd_gimmick_ct_poison_amanita_vaginata_02,-9877.01,557.09,-5074.02,object/00_common/gimmick/collect/cd_gimmick_ct_poison_amanita_vaginata_02.pami
mission_jijeongtemple_hiddencave_normal_requestshai_gimmick,collect,cd_gimmick_ct_poison_amanita_vaginata_02,557.09,-5074.02,-9863.84,object/00_common/gimmick/collect/cd_gimmick_ct_poison_amanita_vaginata_02.pami
mission_jijeongtemple_hiddencave_normal_requestshai_gimmick,collect,cd_gimmick_ct_poison_amanita_vaginata_02,-5074.02,-9863.84,560.95,object/00_common/gimmick/collect/cd_gimmick_ct_poison_amanita_vaginata_02.pami
mission_jijeongtemple_hiddencave_normal_requestshai_gimmick,collect,cd_gimmick_ct_poison_amanita_vaginata_02,-9863.84,560.95,-5064.19,object/00_common/gimmick/collect/cd_gimmick_ct_poison_amanita_vaginata_02.pami
mission_jijeongtemple_hiddencave_normal_requestshai_gimmick,collect,cd_gimmick_ct_poison_amanita_vaginata_02,-9872.51,557.34,-5071.33,object/00_common/gimmick/collect/cd_gimmick_ct_poison_amanita_vaginata_02.pami
mission_jijeongtemple_hiddencave_normal_requestshai_gimmick,collect,cd_gimmick_ct_poison_amanita_vaginata_02,-9874.20,557.58,-5067.85,object/00_common/gimmick/collect/cd_gimmick_ct_poison_amanita_vaginata_02.pami
mission_jijeongtemple_hiddencave_normal_requestshai_gimmick,collect,cd_gimmick_ct_poison_amanita_vaginata_02,-9869.41,557.64,-5066.27,object/00_common/gimmick/collect/cd_gimmick_ct_poison_amanita_vaginata_02.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2752.41,339.53,-4464.05,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2751.60,340.40,-4469.66,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2754.65,341.47,-4473.92,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2757.02,341.90,-4474.49,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2762.75,342.89,-4474.23,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2769.62,344.52,-4476.01,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2775.48,344.96,-4475.10,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2777.99,343.90,-4459.77,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
sector_-11_-18,collect,cd_gimmick_collect_her_rock_b_0004,-2784.65,342.94,-4450.09,object/00_common/gimmick/collect/cd_gimmick_collect_her_rock_b_0004.pami
